unix,date,symbol,open,high,low,close,VolumeBTC,VolumeUSDT,tradecount
1581897600000,2020-02-17 00:00:00,BTC/USDT,9921.87,9971.00,9461.89,9716.00,185338.179,1795989784.48734,399493
1581811200000,2020-02-16 00:00:00,BTC/USDT,9914.31,10060.45,9626.64,9921.86,141547.956,1398906974.55862,321449
1581724800000,2020-02-15 00:00:00,BTC/USDT,10356.27,10389.75,9752.30,9914.99,152146.127,1533600988.37217,325934
1581638400000,2020-02-14 00:00:00,BTC/USDT,10240.02,10390.00,10123.37,10356.82,130975.746,1345001966.03801,267110
1581552000000,2020-02-13 00:00:00,BTC/USDT,10339.64,10540.00,10101.00,10239.63,213052.717,2192034973.13267,454247
1581465600000,2020-02-12 00:00:00,BTC/USDT,10230.74,10479.98,10229.71,10339.99,159674.258,1650500848.23864,336615
1581379200000,2020-02-11 00:00:00,BTC/USDT,9865.56,10409.96,9729.36,10229.06,190119.815,1906183204.95577,381836
1581292800000,2020-02-10 00:00:00,BTC/USDT,10167.37,10213.56,9750.00,9865.56,184242.737,1831546625.42966,333889
1581206400000,2020-02-09 00:00:00,BTC/USDT,9906.09,10184.34,9892.15,10167.38,143407.013,1446593331.85639,270733
1581120000000,2020-02-08 00:00:00,BTC/USDT,9821.52,9956.00,9680.55,9906.43,129267.269,1270369231.27298,238583
1581033600000,2020-02-07 00:00:00,BTC/USDT,9777.97,9900.00,9736.66,9821.52,129740.767,1272175090.89561,244078
1580947200000,2020-02-06 00:00:00,BTC/USDT,9630.00,9884.00,9550.00,9778.12,200556.367,1950865328.54665,366953
1580860800000,2020-02-05 00:00:00,BTC/USDT,9198.32,9799.08,9179.88,9630.00,212311.697,2014987376.43659,387332
1580774400000,2020-02-04 00:00:00,BTC/USDT,9300.63,9368.00,9105.00,9198.35,147843.902,1363688333.14538,282503
1580688000000,2020-02-03 00:00:00,BTC/USDT,9340.49,9647.61,9250.00,9300.64,159049.385,1491076833.73277,313233
1580601600000,2020-02-02 00:00:00,BTC/USDT,9392.99,9489.92,9160.01,9338.20,148402.977,1391948766.66181,285872
1580515200000,2020-02-01 00:00:00,BTC/USDT,9364.50,9477.76,9306.00,9392.74,109040.285,1024210862.88076,229569
1580428800000,2020-01-31 00:00:00,BTC/USDT,9525.67,9550.72,9220.00,9364.51,146644.026,1373298967.87264,266727
1580342400000,2020-01-30 00:00:00,BTC/USDT,9311.23,9599.00,9210.42,9525.67,190137.536,1789181440.43438,393732
1580256000000,2020-01-29 00:00:00,BTC/USDT,9399.72,9460.52,9242.00,9311.00,169460.643,1584974428.29945,338155
1580169600000,2020-01-28 00:00:00,BTC/USDT,8913.61,9436.06,8905.00,9398.98,244467.546,2222778105.27098,455985
1580083200000,2020-01-27 00:00:00,BTC/USDT,8611.21,9015.48,8565.00,8913.61,172235.328,1511064610.55725,359034
1579996800000,2020-01-26 00:00:00,BTC/USDT,8344.37,8624.45,8300.00,8611.21,117898.916,999306483.13926,218347
1579910400000,2020-01-25 00:00:00,BTC/USDT,8442.82,8455.00,8272.00,8344.64,96961.714,809079683.34699,186872
1579824000000,2020-01-24 00:00:00,BTC/USDT,8410.00,8528.00,8247.00,8441.96,144785.391,1217077351.53608,316370
1579737600000,2020-01-23 00:00:00,BTC/USDT,8684.47,8694.00,8326.00,8409.60,163407.064,1383035382.70483,335447
1579651200000,2020-01-22 00:00:00,BTC/USDT,8742.78,8820.00,8585.85,8684.57,94305.496,819676430.85578,180455
1579564800000,2020-01-21 00:00:00,BTC/USDT,8650.00,8790.10,8448.60,8742.43,107577.153,931932876.50871,200875
1579478400000,2020-01-20 00:00:00,BTC/USDT,8705.98,8750.37,8526.06,8650.00,125161.675,1083263125.12439,240897
1579392000000,2020-01-19 00:00:00,BTC/USDT,8925.00,9205.30,8440.91,8705.85,225314.525,1990403744.33708,444795
1579305600000,2020-01-18 00:00:00,BTC/USDT,8918.73,8995.00,8816.00,8925.00,114708.682,1021654832.44937,220520
1579219200000,2020-01-17 00:00:00,BTC/USDT,8724.99,9039.00,8680.00,8918.72,205717.686,1827760141.13558,390463
1579132800000,2020-01-16 00:00:00,BTC/USDT,8825.35,8868.21,8596.25,8725.08,167958.963,1460649456.34463,294579
1579046400000,2020-01-15 00:00:00,BTC/USDT,8825.00,8921.20,8570.52,8825.30,237633.837,2084078908.15777,435491
1578960000000,2020-01-14 00:00:00,BTC/USDT,8112.99,8893.00,8109.02,8825.00,290777.981,2496741836.26976,652920
1578873600000,2020-01-13 00:00:00,BTC/USDT,8186.22,8200.00,8053.78,8113.00,74581.364,604921759.06788,184440
1578787200000,2020-01-12 00:00:00,BTC/USDT,8020.58,8195.00,7956.28,8186.70,108629.964,881428055.68761,243290
1578700800000,2020-01-11 00:00:00,BTC/USDT,8207.20,8292.19,8003.87,8020.56,164741.715,1338581053.96550,354690
1578614400000,2020-01-10 00:00:00,BTC/USDT,7817.91,8210.62,7670.00,8207.09,253783.948,2013738849.92087,542054
1578528000000,2020-01-09 00:00:00,BTC/USDT,8059.77,8060.00,7750.01,7818.59,187263.143,1478591346.02358,362420
1578441600000,2020-01-08 00:00:00,BTC/USDT,8150.90,8468.42,7870.11,8059.84,321225.114,2644782835.79284,650971
1578355200000,2020-01-07 00:00:00,BTC/USDT,7757.74,8215.33,7733.00,8152.49,280809.162,2233372067.10005,526402
1578268800000,2020-01-06 00:00:00,BTC/USDT,7354.36,7808.65,7345.00,7757.39,168150.317,1272203777.30362,323625
1578182400000,2020-01-05 00:00:00,BTC/USDT,7350.54,7495.00,7303.00,7354.36,117765.972,874488521.38096,238905
1578096000000,2020-01-04 00:00:00,BTC/USDT,7341.60,7400.00,7269.21,7350.71,92586.033,678402363.73751,186349
1578009600000,2020-01-03 00:00:00,BTC/USDT,6962.34,7407.28,6863.44,7341.72,208493.458,1507313613.42952,409820
1577923200000,2020-01-02 00:00:00,BTC/USDT,7197.57,7209.59,6922.00,6962.04,115295.677,815627831.08338,224747
1577836800000,2020-01-01 00:00:00,BTC/USDT,7189.43,7260.43,7170.15,7197.57,56801.329,409678760.56957,101871
1577750400000,2019-12-31 00:00:00,BTC/USDT,7240.80,7319,7141,7189,89203.437,643792056.63886,157014
1577664000000,2019-12-30 00:00:00,BTC/USDT,7383.68,7400,7215.58,7240.43,94375.362,689435672.16509,174925
1577577600000,2019-12-29 00:00:00,BTC/USDT,7310.29,7527,7283.60,7383.67,102543.974,756943061.50809,186571
1577491200000,2019-12-28 00:00:00,BTC/USDT,7248.40,7359.15,7235,7311.48,91292.882,667101749.38177,156362
1577404800000,2019-12-27 00:00:00,BTC/USDT,7197.84,7270,7078.89,7248.40,112284.610,808407623.10806,211189
1577318400000,2019-12-26 00:00:00,BTC/USDT,7201.67,7438.80,7151,7197.46,133973.533,973097296.81580,246938
1577232000000,2019-12-25 00:00:00,BTC/USDT,7251.57,7267.63,7123.19,7201.45,96965.072,699094669.90656,174360
1577145600000,2019-12-24 00:00:00,BTC/USDT,7314.03,7434.55,7156.08,7252.04,149081.004,1087303262.61196,279760
1577059200000,2019-12-23 00:00:00,BTC/USDT,7502.92,7691,7262,7314.01,215298.787,1615203184.89148,431464
1576972800000,2019-12-22 00:00:00,BTC/USDT,7131.02,7517.61,7122,7502.92,129797.395,948741532.63742,278563
1576886400000,2019-12-21 00:00:00,BTC/USDT,7184.39,7185,7108,7131.01,44340.865,316691491.64633,99594
1576800000000,2019-12-20 00:00:00,BTC/USDT,7146.29,7217.08,7078.17,7184.39,86449.566,618061855.49459,179313
1576713600000,2019-12-19 00:00:00,BTC/USDT,7278.11,7367.87,7042.82,7146.29,158849.566,1136320673.87998,323697
1576627200000,2019-12-18 00:00:00,BTC/USDT,6618.96,7479.99,6427,7277.44,328489.593,2241615061.57224,675369
1576540800000,2019-12-17 00:00:00,BTC/USDT,6887.48,6940,6550,6618.96,166411.289,1119916913.96774,348899
1576454400000,2019-12-16 00:00:00,BTC/USDT,7115.45,7147.34,6831,6887.54,117597.890,823110567.19727,249488
1576368000000,2019-12-15 00:00:00,BTC/USDT,7060.79,7196,7004.77,7115,87933.233,623906287.16733,180924
1576281600000,2019-12-14 00:00:00,BTC/USDT,7252.98,7266.14,7007.86,7061.34,97837.512,697707778.24799,236813
1576195200000,2019-12-13 00:00:00,BTC/USDT,7194.08,7298,7190,7252.98,80178.833,580009722.04465,187255
1576108800000,2019-12-12 00:00:00,BTC/USDT,7206.78,7295.12,7080,7194.77,140594.105,1009269923.91096,304604
1576022400000,2019-12-11 00:00:00,BTC/USDT,7220.92,7267,7117.74,7205.77,97320.727,701421427.95292,224496
1575936000000,2019-12-10 00:00:00,BTC/USDT,7338.20,7403.71,7152,7220.98,126662.794,923135831.85705,294099
1575849600000,2019-12-09 00:00:00,BTC/USDT,7507.87,7676.48,7269.05,7337.49,136440.176,1017059787.60653,349478
1575763200000,2019-12-08 00:00:00,BTC/USDT,7487.19,7559.39,7376,7508.20,84380.338,631265923.89387,218684
1575676800000,2019-12-07 00:00:00,BTC/USDT,7521.13,7616.91,7467.44,7487.20,83208.782,625725539.42670,223129
1575590400000,2019-12-06 00:00:00,BTC/USDT,7384.66,7602.44,7295.73,7522.10,136218.707,1009056959.83042,367352
1575504000000,2019-12-05 00:00:00,BTC/USDT,7189.42,7480,7142.54,7384.99,176315.108,1291358111.12701,446089
1575417600000,2019-12-04 00:00:00,BTC/USDT,7290.85,7800,7070,7191,274879.481,2010415073.79885,593445
1575331200000,2019-12-03 00:00:00,BTC/USDT,7291.74,7404.42,7231.35,7290.86,84699.470,618921233.00419,233130
1575244800000,2019-12-02 00:00:00,BTC/USDT,7388,7416.75,7137.74,7291,143966.953,1049763091.44412,370901
1575158400000,2019-12-01 00:00:00,BTC/USDT,7541.08,7541.08,7222.29,7387.38,196291.252,1442570909.29430,500459
1575072000000,2019-11-30 00:00:00,BTC/USDT,7737.23,7800,7444.18,7542.93,141966.392,1081497211.80452,362290
1574985600000,2019-11-29 00:00:00,BTC/USDT,7417,7850,7394.57,7736.66,185819.186,1415257727.65399,481870
1574899200000,2019-11-28 00:00:00,BTC/USDT,7506.78,7643,7356,7415.79,175000.609,1314201480.28623,439167
1574812800000,2019-11-27 00:00:00,BTC/USDT,7149.97,7669.20,6850,7506.77,297842.994,2162938473.36819,787562
1574726400000,2019-11-26 00:00:00,BTC/USDT,7103.34,7340.06,7011.90,7150,193962.094,1384559257.54580,525112
1574640000000,2019-11-25 00:00:00,BTC/USDT,6899.77,7386.29,6510.19,7102.03,333987.914,2320368143.08612,926856
1574553600000,2019-11-24 00:00:00,BTC/USDT,7306.19,7324.92,6855.91,6900.86,183676.078,1303419525.39099,504021
1574467200000,2019-11-23 00:00:00,BTC/USDT,7261.89,7345.84,7073.38,7305.99,139643.311,1008592734.24347,378359
1574380800000,2019-11-22 00:00:00,BTC/USDT,7621.89,7765.03,6762.73,7262.72,371213.951,2688155961.25170,999166
1574294400000,2019-11-21 00:00:00,BTC/USDT,8094.57,8131.51,7432,7621.90,180289.189,1400628627.16021,412277
1574208000000,2019-11-20 00:00:00,BTC/USDT,8131.12,8230,8037.50,8094.05,87352.380,708540147.01943,241974
1574121600000,2019-11-19 00:00:00,BTC/USDT,8183.30,8212.87,8000,8131.70,110854.030,898778770.86044,294385
1574035200000,2019-11-18 00:00:00,BTC/USDT,8504.13,8504.71,8050,8183.26,123477.142,1028202469.94838,363313
1573948800000,2019-11-17 00:00:00,BTC/USDT,8491.18,8631,8355.78,8504.04,72152.266,614653043.32686,215149
1573862400000,2019-11-16 00:00:00,BTC/USDT,8473.30,8540.54,8435,8491.06,48657.040,412710046.69823,152747
1573776000000,2019-11-15 00:00:00,BTC/USDT,8642.47,8780,8380,8473.27,145602.497,1246865100.25388,368156
1573689600000,2019-11-14 00:00:00,BTC/USDT,8774.78,8798.06,8581.39,8642.25,87099.995,754801551.10366,225625
1573603200000,2019-11-13 00:00:00,BTC/USDT,8817.94,8838,8712,8774.76,58585.811,513537401.05586,163995
1573516800000,2019-11-12 00:00:00,BTC/USDT,8729.89,8889.06,8552.12,8817,107520.546,938793146.96562,287214
1573430400000,2019-11-11 00:00:00,BTC/USDT,9041.31,9072.91,8611.11,8728.93,113373.762,996043073.24061,324917
1573344000000,2019-11-10 00:00:00,BTC/USDT,8811.30,9187,8760,9041.31,91099.197,814629855.82619,245197
1573257600000,2019-11-09 00:00:00,BTC/USDT,8775.60,8878,8727,8811.15,66846.392,588949194.26502,183364
1573171200000,2019-11-08 00:00:00,BTC/USDT,9221.63,9259.30,8669.85,8775.03,151851.160,1355101393.82227,319405
1573084800000,2019-11-07 00:00:00,BTC/USDT,9344.29,9381.93,9091.20,9219.64,77389.569,714933248.83024,178691
1572998400000,2019-11-06 00:00:00,BTC/USDT,9313.10,9450,9259.48,9343.60,73767.911,689203217.44144,190226
1572912000000,2019-11-05 00:00:00,BTC/USDT,9395.47,9457.13,9164.33,9313.20,113738.226,1060847258.19057,276198
1572825600000,2019-11-04 00:00:00,BTC/USDT,9197.86,9550,9126.01,9395.46,90433.357,841596521.34874,248571
1572739200000,2019-11-03 00:00:00,BTC/USDT,9288.96,9366.69,9073,9197.88,75612.722,695623695.12204,257133
1572652800000,2019-11-02 00:00:00,BTC/USDT,9231.70,9375,9194.98,9287.80,56602.055,524748680.13959,163182
1572566400000,2019-11-01 00:00:00,BTC/USDT,9149.88,9280,9050.27,9231.01,87256.949,798942104.65699,237247
1572480000000,2019-10-31 00:00:00,BTC/USDT,9163.40,9438.64,8933,9150,98836.044,907028492.38510,247658
1572393600000,2019-10-30 00:00:00,BTC/USDT,9415.02,9418.65,8975.72,9165.30,98464.858,904505540.99763,233836
1572307200000,2019-10-29 00:00:00,BTC/USDT,9215.78,9569.10,9070,9415.02,124703.014,1169427308.33374,242823
1572220800000,2019-10-28 00:00:00,BTC/USDT,9534.37,9930.13,9156.03,9217.36,155599.975,1475693085.47329,279048
1572134400000,2019-10-27 00:00:00,BTC/USDT,9234.75,9803.83,9066.07,9533.32,163544.019,1551811193.38667,309972
1572048000000,2019-10-26 00:00:00,BTC/USDT,8650,10408.48,8626.89,9232.22,248161.161,2322814045.64929,503375
1571961600000,2019-10-25 00:00:00,BTC/USDT,7410.07,8800,7359,8650,165118.926,1351037936.49978,322189
1571875200000,2019-10-24 00:00:00,BTC/USDT,7465.18,7495.81,7337.44,7411.35,66719.534,495690565.11975,111756
1571788800000,2019-10-23 00:00:00,BTC/USDT,8020.68,8047.78,7172.76,7465,108484.139,828695587.22741,202487
1571702400000,2019-10-22 00:00:00,BTC/USDT,8201,8290,8000,8020.89,69506.880,568694788.53218,115709
1571616000000,2019-10-21 00:00:00,BTC/USDT,8218.23,8334.57,8150,8201.74,59928.516,492366045.41501,100497
1571529600000,2019-10-20 00:00:00,BTC/USDT,7947.78,8300.50,7871.17,8218.23,78663.915,631533255.81236,120205
1571443200000,2019-10-19 00:00:00,BTC/USDT,7945.57,8108.54,7852.12,7947.13,78024.395,620945265.24094,98068
1571356800000,2019-10-18 00:00:00,BTC/USDT,8069.41,8117.30,7812,7943.94,75251.352,597673590.50877,102381
1571270400000,2019-10-17 00:00:00,BTC/USDT,7994.76,8124.63,7930,8069.20,58354.602,468701651.96454,80845
1571184000000,2019-10-16 00:00:00,BTC/USDT,8160.55,8184,7900.24,7992.21,70434.452,566811841.94844,90317
1571097600000,2019-10-15 00:00:00,BTC/USDT,8346.31,8408.62,8080,8160.01,86246.749,711597427.68430,97630
1571011200000,2019-10-14 00:00:00,BTC/USDT,8274.33,8381.77,8205.02,8346.05,61999.821,514903627.22129,93034
1570924800000,2019-10-13 00:00:00,BTC/USDT,8300.31,8456,8137.30,8274.66,43820.913,365285901.78075,80857
1570838400000,2019-10-12 00:00:00,BTC/USDT,8255.54,8397.45,8248.34,8300.22,37761.514,314379330.82757,68373
1570752000000,2019-10-11 00:00:00,BTC/USDT,8557,8788,8210,8255.58,69157.964,582172642.93171,116971
1570665600000,2019-10-10 00:00:00,BTC/USDT,8559.77,8640.89,8419.34,8556.02,44285.668,377726959.91583,83861
1570579200000,2019-10-09 00:00:00,BTC/USDT,8168.33,8700,8113,8559.77,65453.643,549731852.71201,114326
1570492800000,2019-10-08 00:00:00,BTC/USDT,8188.55,8322.01,8103.88,8167.62,44715.165,366576763.24705,82468
1570406400000,2019-10-07 00:00:00,BTC/USDT,7851.01,8330,7764.42,8186.88,62760.299,504822438.82757,115400
1570320000000,2019-10-06 00:00:00,BTC/USDT,8122.01,8148.43,7760,7852.79,41909.039,333155725.01068,94844
1570233600000,2019-10-05 00:00:00,BTC/USDT,8130,8175,8010,8122.14,30262.006,244744089.06028,69791
1570147200000,2019-10-04 00:00:00,BTC/USDT,8219.95,8227.42,7979.95,8130.56,28421.111,230978393.31482,74683
1570060800000,2019-10-03 00:00:00,BTC/USDT,8353.40,8386,8020,8220.27,33430.230,274334928.39047,82221
1569974400000,2019-10-02 00:00:00,BTC/USDT,8290,8365.92,8149.35,8352.14,30329.179,249785989.08192,71452
1569888000000,2019-10-01 00:00:00,BTC/USDT,8285.31,8499,8171,8290,39212.804,327218811.62991,92166
1569801600000,2019-09-30 00:00:00,BTC/USDT,8042.08,8331.89,7709.01,8285.84,54412.520,436701925.16117,107329
1569715200000,2019-09-29 00:00:00,BTC/USDT,8199,8226.35,7888.98,8041.96,35966.056,289320913.71819,78128
1569628800000,2019-09-28 00:00:00,BTC/USDT,8178.26,8311,8001.14,8195.38,33820.919,275406180.40421,69220
1569542400000,2019-09-27 00:00:00,BTC/USDT,8061.98,8260,7851.94,8176.52,40034.653,321440849.10520,80396
1569456000000,2019-09-26 00:00:00,BTC/USDT,8428.15,8464.40,7700.67,8060.15,60065.945,487919029.55307,110581
1569369600000,2019-09-25 00:00:00,BTC/USDT,8493.32,8725.24,8200,8430.07,48222.102,406841550.16218,85707
1569283200000,2019-09-24 00:00:00,BTC/USDT,8683.20,9792.83,8645.61,8645.61,29758.535,286175252.41143996,46730
1569196800000,2019-09-23 00:00:00,BTC/USDT,10027.69,10046.91,9620,9701.96,31927.062,314749491.62710,42190
1569110400000,2019-09-22 00:00:00,BTC/USDT,9992.70,10089.52,9857,10023.04,23916.354,238688620.33846,33401
1569024000000,2019-09-21 00:00:00,BTC/USDT,10166.56,10175.30,9912.63,9983.33,23642.387,237320660.25696,32670
1568937600000,2019-09-20 00:00:00,BTC/USDT,10247.70,10279.30,10070.50,10166.35,23265.910,236683803.67808,31054
1568851200000,2019-09-19 00:00:00,BTC/USDT,10154.70,10331.62,9530.02,10245.30,26228.754,262112110.02615,41871
1568764800000,2019-09-18 00:00:00,BTC/USDT,10183.87,10256.65,10097.92,10155.16,20832.895,212309755.01688,30799
1568678400000,2019-09-17 00:00:00,BTC/USDT,10257.30,10270.63,10136.77,10186.52,22519.607,229911548.18276,31535
1568592000000,2019-09-16 00:00:00,BTC/USDT,10302,10353.81,10080.70,10249.27,20185.637,206767492.67183,31837
1568505600000,2019-09-15 00:00:00,BTC/USDT,10333.47,10359.20,10024.81,10302.22,20536.255,211512546.03807,25912
1568419200000,2019-09-14 00:00:00,BTC/USDT,10343.01,10419.97,10222.77,10332.25,20656.624,213270510.33553,30436
1568332800000,2019-09-13 00:00:00,BTC/USDT,10414.96,10440.55,10153.51,10341.34,19252.721,198205401.80487,29249
1568246400000,2019-09-12 00:00:00,BTC/USDT,10163.06,10450.13,10042.12,10415.13,15609.634,159494237.43414,20060
1568160000000,2019-09-11 00:00:00,BTC/USDT,10094.27,10293.11,9884.31,10159.55,10897.922,109786235.83974,13811
1568073600000,2019-09-10 00:00:00,BTC/USDT,10307,10382.97,9940.87,10102.02,9068.955,92717645.17470,10089
1567987200000,2019-09-09 00:00:00,BTC/USDT,10316.62,10475.54,10077.22,10307,14824.373,152447209.57153,11296
1567900800000,2019-09-08 00:00:00,BTC/USDT,10000,10412.65,10000,10391.63,3096.291,32096280.44997,3754
